Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Status,Technology,Prime Mover,Sector Name,Sector,Nameplate Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Operating Month,Operating Year,Number of Turbines,Predominant Turbine Manufacturer,Predominant Turbine Model Number,Design Wind Speed (mph),Wind Quality Class,Turbine Hub Height (Feet)
64631,"Elkhorn Ridge Wind, LLC",56947,Elkhorn Ridge Wind LLC,NE,Knox,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,81,81,81,3,2009,27,Vestas,V90-3.0,22,1,262.4
49893,Invenergy Services LLC,56952,Willow Creek Energy Center,OR,Morrow,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,72,72,72,1,2009,48,GE,1.5 SLE,15.2,2,263
49893,Invenergy Services LLC,56953,High Sheldon Wind Farm,NY,Wyoming,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,112.5,112,112,2,2009,75,GE,1.5 SLE,15,2,263
56222,Bull Creek Wind LLC,56956,Bull Creek Wind,TX,Borden,001,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,180,180,180,12,2008,180,Mitsubishi,MWT-62/1.0,19,2,226
65411,Duke Energy Renewables Services,56959,Ocotillo Windpower,TX,Howard,OWF,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,58.8,58.8,58.8,9,2008,28,Suzlon,S88-2100,14.9,2,272
65411,Duke Energy Renewables Services,56960,Happy Jack Windpower Project,WY,Laramie,HJW01,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,29.4,29.4,29.4,8,2008,14,Suzlon,S88-2100,16.6,2,272
65411,Duke Energy Renewables Services,56961,Notrees Windpower Hybrid,TX,Ector,GE,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,60,60,60,4,2009,40,GE,1.5 SLE,15,2,272
65411,Duke Energy Renewables Services,56961,Notrees Windpower Hybrid,TX,Ector,VESTA,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,92.5,92.5,92.5,4,2009,56,Vestas,V82-1.65,15.8,2,272
65187,Odessa Energy Services LLC,56967,Butter Creek Power LLC,OR,Umatilla,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,5,5,5,6,2009,3,Vestas,V82-1.65,14,2,262.4
65187,Odessa Energy Services LLC,56968,Big Top LLC,OR,Morrow,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.7,1.7,1.7,6,2009,1,Vestas,V82-1.65,14,2,262.4
56803,Echo 2,56969,Four Corners Windfarm LLC,OR,Umatilla,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,8,8,8,6,2009,4,REpower,MM92,12,2,257.5
56803,Echo 2,56970,Four Mile Canyon Windfarm LLC,OR,Morrow,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,10,10,10,6,2009,5,REpower,MM92,12,2,257.5
56802,Echo 1,56971,Oregon Trail Windfarm LLC,OR,Umatilla,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,9.9,9.9,9.9,6,2009,6,Vestas,V82-1.65,12.5,2,262.4
56802,Echo 1,56972,Pacific Canyon Windfarm LLC,OR,Morrow,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,8.3,8.3,8.3,6,2009,5,Vestas,V82-1.65,12.5,2,262.4
56802,Echo 1,56973,Sand Ranch Windfarm LLC,OR,Morrow,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,9.9,9.9,9.9,6,2009,6,Vestas,V82-1.65,12.5,2,262.4
65187,Odessa Energy Services LLC,56974,Wagon Trail LLC,OR,Morrow,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,3.3,3.3,3.3,6,2009,2,Vestas,V82-1.65,14,2,262.4
56802,Echo 1,56975,Ward Butte Windfarm LLC,OR,Umatilla,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,6.6,6.6,6.6,6,2009,4,Vestas,V82-1.65,12.5,2,262.4
56215,"RWE Renewables Americas, LLC",56979,Panther Creek Wind Farm Three,TX,Sterling,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,215.5,231.5,231.5,8,2009,133,GE,1.5 SLE,18.1,2,262.4
56215,"RWE Renewables Americas, LLC",56980,Stony Creek Wind Farm LLC,PA,Somerset,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,52.5,52.5,52.5,11,2009,35,GE,1.5 SLE,17.4,2,262.4
56215,"RWE Renewables Americas, LLC",56981,Pyron Wind Farm LLC Hybrid,TX,Fisher,1,OA,Onshore Wind Turbine,WT,IPP Non-CHP,2,249,249,249,2,2009,166,GE,1.5 SLE,18.8,2,262.4
56215,"RWE Renewables Americas, LLC",56983,Papalote Creek I LLC,TX,San Patricio,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,180,180,180,9,2009,109,Vestas,V82-1.65,17.4,2,262.4
56215,"RWE Renewables Americas, LLC",56984,Inadale Wind Farm LLC Hybrid,TX,Nolan,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,197,197,197,9,2009,197,Mitsubishi,MWT-1000A,18.1,2,226.4
56285,Smoky Hills Wind Project II LLC,56985,Smoky Hills Wind Project Phase II,KS,Lincoln,SMKII,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,148.5,148.5,148.5,1,2009,99,GE,1.5 SE,24,1,264
59155,"Evergreen Wind, LLC",56989,Stetson Wind I,ME,Washington,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,57,57,57,1,2009,38,GE,1.5 SLE,19,2,262.4
59155,"Evergreen Wind, LLC",56990,Rollins Wind Project,ME,Penobscot,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,60,60,60,7,2011,40,GE,1.5 SLE,19,2,262.4
59155,"Evergreen Wind, LLC",56991,Stetson Wind II,ME,Washington,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,25.5,25.5,25.5,3,2010,17,GE,1.5 SLE,19,2,262.4
13781,Northern States Power Co - Minnesota,56994,Grand Meadow,MN,Mower,WND67,OP,Onshore Wind Turbine,WT,Electric Utility,1,100.5,100.5,100.5,12,2008,67,GE,1.5 SLE,18,2,262
60453,Onward Energy,57002,Oakfield Wind Project,ME,Aroostook,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,148,148,148,10,2015,48,Vestas,V112-3.0,12.9,1,277
14232,Otter Tail Power Co,57031,Luverne Wind Energy Center,ND,Steele,1,OP,Onshore Wind Turbine,WT,Electric Utility,1,49.5,49.5,49.5,9,2009,33,GE,1.5 XLE,16,3,260
14232,Otter Tail Power Co,57032,Ashtabula Wind Energy Center,ND,Barnes,1,OP,Onshore Wind Turbine,WT,Electric Utility,1,48,48,48,10,2008,32,GE,1.5 SLE,16,3,260
14232,Otter Tail Power Co,57033,Langdon Wind Energy Center,ND,Cavalier,1,OP,Onshore Wind Turbine,WT,Electric Utility,1,40.5,40.5,40.5,12,2007,27,GE,1.5 SLE,16,3,260
12647,"ALLETE, Inc.",57038,Bison I Wind Energy Center,ND,Morton,PHS1,OP,Onshore Wind Turbine,WT,Electric Utility,1,36.8,36.8,36.8,12,2010,16,Siemens,SWT-2.3-101,19.9,2,262.4
12647,"ALLETE, Inc.",57038,Bison I Wind Energy Center,ND,Morton,PHS2,OP,Onshore Wind Turbine,WT,Electric Utility,1,45,45,45,1,2012,15,Siemens,SWT-3.0-101,19.9,2,261
14354,PacifiCorp,57039,McFadden Ridge,WY,Albany,1,OP,Onshore Wind Turbine,WT,Electric Utility,1,35.2,28.8,28.5,10,2009,19,GE,1.85-87,19,2,262
14354,PacifiCorp,57040,High Plains,WY,Albany,1,OP,Onshore Wind Turbine,WT,Electric Utility,1,122.1,99,99,9,2009,66,GE,1.85-87,19,2,262
59496,ALLETE Clean Energy,57044,Armenia Mountain Wind Farm,PA,Tioga,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,100.5,100.5,100.5,12,2009,67,GE,1.5 SLE,13.7,2,262
55963,AE Power Services LLC,57045,Rolling Thunder Wind Farm Hybrid,SD,Hand,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,25,25,25,11,2009,10,Clipper,Liberty C89,22.4,1,262.4
13781,Northern States Power Co - Minnesota,57047,Nobles Wind Project,MN,Nobles,1,OP,Onshore Wind Turbine,WT,Electric Utility,1,201,200,200,12,2010,134,GE,1.5 SLE,18,2,262
14232,Otter Tail Power Co,57048,Merricourt Wind Energy Center,ND,McIntosh,1,OP,Onshore Wind Turbine,WT,Electric Utility,1,150,150,150,12,2020,75,Vestas,V110-2.0,19.7,3,260
56365,NaturEner Glacier Wind Energy 1 LLC,57049,NaturEner Glacier Wind Energy 1,MT,Toole,NGW1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,106.5,104.2,104.2,10,2008,71,Acciona,AW77/1500,17,2,262
56366,NaturEner Glacier Wind Energy 2 LLC,57050,NaturEner Glacier Wind Energy 2,MT,Toole,NGW2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,103.5,101.4,101.4,11,2009,69,Acciona,AW77/1500,17,2,262
59155,"Evergreen Wind, LLC",57078,Steel Winds II,NY,Erie,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,15,15,15,1,2012,6,GE,2.5-116,19,2,262.4
65908,"Milford Wind Corridor Phase I, LLC (Longroad)",57079,Milford Wind Corridor I LLC,UT,Beaver,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,203.5,203.5,203.5,9,2009,97,GE,1.5 XLE,13.2,3,262.4
59155,"Evergreen Wind, LLC",57080,Sheffield Wind,VT,Caledonia,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,40,40,40,10,2011,16,Clipper,Liberty C93,18,2,262.4
59155,"Evergreen Wind, LLC",57082,Kaheawa Wind Power II LLC,HI,Maui,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,21,21,21,6,2012,14,GE,1.5 SE,22,1,212
59155,"Evergreen Wind, LLC",57083,Bull Hill Wind Project,ME,Hancock,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,34.5,34.5,34.5,10,2012,19,Vestas,V100-1.8,17,3,312
59155,"Evergreen Wind, LLC",57087,Kahuku Wind Power LLC,HI,Honolulu,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,30,30,30,3,2011,12,Clipper,Liberty C96,19,2,262.4
65411,Duke Energy Renewables Services,57090,Campbell Hill Windpower,WY,Converse,CHWF,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,99,99,99,12,2009,66,GE,1.5 SLE,15,2,272
65411,Duke Energy Renewables Services,57091,Silver Sage Windpower,WY,Laramie,SSW01,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,42,42,42,10,2009,20,Suzlon,S88-2100,17.5,2,272
56394,Chevron USA,57093,Casper Wind Farm,WY,Natrona,CWGT,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,17,17,17,12,2009,11,GE,1.5 SLE,20,2,262.5
15399,Avangrid Renewables LLC,57094,Streator Cayuga Ridge South,IL,Livingston,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,300,300,300,3,2010,150,Gamesa,G87-2.0,16.1,3,256
15399,Avangrid Renewables LLC,57095,Penascal II Wind Project LLC,TX,Kenedy,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,201.6,201.6,201.6,3,2010,84,Mitsubishi,MWT-92/2.4,16.5,3,262
15399,Avangrid Renewables LLC,57096,Star Point Wind Project LLC,OR,Sherman,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,98.7,98.7,98.7,2,2010,47,Suzlon,S88-2100,15.6,3,259
15399,Avangrid Renewables LLC,57097,Rugby Wind Power Project,ND,Pierce,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,149,149,149,12,2009,71,Suzlon,S88-2100,16.5,3,259
15399,Avangrid Renewables LLC,57098,Dry Lake Wind LLC,AZ,Navajo,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,63,63,63,9,2009,30,Suzlon,S88-2100,15.2,3,259
56410,Mesalands Community College,57106,Mesalands Comm College Wind Turbine,NM,Quay,1,OP,Onshore Wind Turbine,WT,Commercial Non-CHP,4,1.5,1.5,1.5,12,2008,1,GE,1.5-77,15,2,262
56409,Milford Wind Corridor Stage II LLC,57107,Milford Wind Corridor Stage II LLC,UT,Beaver,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,102,102,102,5,2011,68,GE,1.5 SLE,19,2,262
56416,Blue Canyon Windpower V LLC,57108,Blue Canyon Windpower V LLC,OK,Caddo,GEN 1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,99,99,99,10,2009,66,GE,1.5 SLE,17.7,2,262
56417,Meadow Lake Wind Farm LLC,57109,Meadow Lake Wind Farm LLC,IN,White,GEN 1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,199.7,199.7,199.7,10,2009,121,Vestas,V82-1.65,19,2,262
56418,Blackstone Wind Farm LLC,57110,Blackstone Wind Farm LLC,IL,Livingston,GEN 1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,106,106,106,10,2009,68,GE,1.5 SLE,19,2,262
56419,Lost Lakes Wind Farm LLC,57111,Lost Lakes Wind Farm LLC,IA,Dickinson,GEN 1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,100,100,100,12,2009,61,Vestas,V82-1.65,19,2,262
56420,Meadow Lake Wind Farm II LLC,57112,Meadow Lake Wind Farm II LLC,IN,White,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,102.3,102.3,102.3,8,2010,66,Acciona,AW82/1500,17,2,262.4
56421,Blackstone Wind Farm II LLC,57113,Blackstone Wind Farm II LLC,IL,Livingston,GEN 1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,200,200,200,8,2010,132,GE,1.5 SLE,19,2,262
56423,Meadow Lake Wind Farm III LLC,57115,Meadow Lake Wind Farm III LLC,IN,White,GEN 1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,103.5,103.5,103.5,9,2010,69,GE,1.5 SLE,19,2,262
56424,Quilt Block Wind Farm LLC,57116,Quilt Block Wind Farm LLC,WI,Lafayette,GEN 1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,98,98,98,9,2017,49,Vestas,V110-2.0,12,3,311
56246,"Greensburg Wind Farm, LLC",57118,Greensburg,KS,Kiowa,GEN 1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,12.5,12.5,12.5,2,2010,10,Suzlon,S64-1250,17.1,2,244.4
56415,Wilton Wind II LLC,57120,Wilton Wind II LLC,ND,Burleigh,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,49.5,49.5,49.5,11,2009,33,GE,1.5 XLE,16.8,3,262.5
56414,Ashtabula Wind II LLC,57121,Ashtabula Wind II LLC,ND,Steele,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,120,120,120,10,2009,80,GE,1.5 XLE,16.8,2,262.5
56592,Idaho Wind Partners 1 LLC,57124,Payne's Ferry,ID,Twin Falls,PFWP,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,21,21,21,12,2010,14,GE,1.5 XLE,14.6,2,262.4
56592,Idaho Wind Partners 1 LLC,57125,Camp Reed,ID,Elmore,CRWP,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,22.5,22.5,22.5,12,2010,15,GE,1.5 XLE,14.4,2,262.4
56592,Idaho Wind Partners 1 LLC,57126,Yahoo Creek,ID,Twin Falls,YCWP,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,21,21,21,12,2010,14,GE,1.5 XLE,14.5,2,262.4
56439,CPV Beaver Ridge Wind LLC,57130,Beaver Ridge Wind,ME,Waldo,BR1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,4.5,4.5,4.5,11,2008,3,GE,1.5 SLE,19,2,262
64331,DTE Sustainable Generation,57131,Stoney Corners Wind Farm,MI,Missaukee,SCWF1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,60,59,59,12,2009,29,Senvion,MM92,15.2,2,320
64499,Big Sky Wind LLC,57135,Big Sky Wind LLC,IL,Bureau,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,239.4,239.4,239.4,2,2011,109,Vestas,V120-2.0,19,2,277.2
56475,"Tuana Springs Energy, LLC",57136,Tuana Springs,ID,Twin Falls,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,16.8,16.8,16.8,5,2010,8,Suzlon,S88-2100,14.4,2,262.4
56483,Eurus Combine Hills II LLC,57137,Eurus Combine Hills Turbine Ranch 2,OR,Umatilla,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,66.1,66.1,66.1,1,2010,63,Mitsubishi,MWT-62/1.0,13,2,226
63081,Exus North America Management Partners LLC,57139,Cambria Wind LLC,PA,Cambria,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,62.5,62.5,62.5,8,2009,25,Nordex,N90/2500,15,1,262.4
49893,Invenergy Services LLC,57151,Beech Ridge Energy LLC,WV,Greenbrier,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,100.5,100.5,100.5,1,2010,67,GE,1.5 SLE,17,2,263
56499,Harvest Wind Project TIC,57152,Harvest Wind Project,WA,Klickitat,HWP1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,98.9,98.9,98.9,12,2009,43,Siemens,SWT-2.3-93,17.6,2,260
56506,Langford Wind Power LLC,57153,Langford Wind Power,TX,Tom Green,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,150,150,150,12,2009,100,GE,1.5 SLE,18.2,2,262
15399,Avangrid Renewables LLC,57156,Barton Chapel Wind Farm,TX,Jack,BC,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,120,120,120,1,2009,60,Gamesa,G87-2.0,15,3,256
56514,Windy Flats Partners LLC,57159,Windy Flats Wind Project,WA,Klickitat,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,262.2,262.2,262.2,10,2009,114,Siemens,SWT-2.3-93,15,4,262.4
12199,Montana-Dakota Utilities Co,57171,Cedar Hills Wind Farm,ND,Bowman,1,OP,Onshore Wind Turbine,WT,Electric Utility,1,19.5,19.5,19.5,6,2010,13,GE,1.5-77,12,2,262.5
56523,Colorado Highlands Wind LLC,57174,Colorado Highlands Wind,CO,Logan,CHW1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,71,71,71,12,2012,42,GE,1.6-100,18.7,2,262.4
56523,Colorado Highlands Wind LLC,57174,Colorado Highlands Wind,CO,Logan,CHW2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,25.1,25.1,25.1,9,2013,14,GE,1.7-100,18.7,2,262.4
56518,First State Marine Wind,57176,University of Delaware Wind Turbine,DE,Sussex,FSMW,OP,Onshore Wind Turbine,WT,Commercial Non-CHP,4,2,2,2,7,2010,1,Gamesa,G90-2.0,15.5,2,256
56520,Meadow Lake Wind Farm IV LLC,57177,Meadow Lake Wind Farm IV,IN,White,GEN 1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,105.7,105.7,105.7,10,2010,48,Suzlon,S88-2100,19,2,262.4
57249,EPP Renewable Energy,57182,PPL Frey Farm Landfill Wind,PA,Lancaster,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,3.2,3.2,3.2,1,2011,2,GE,1.6 XLE,12,2,262.4
10433,Kodiak Electric Assn Inc,57187,Pillar Mountain Wind Project Microgrid,AK,Kodiak Island,1,OP,Onshore Wind Turbine,WT,Electric Utility,1,4.5,4.5,4.5,6,2009,3,GE,1.5 SLE,22,2,253
10433,Kodiak Electric Assn Inc,57187,Pillar Mountain Wind Project Microgrid,AK,Kodiak Island,2,OP,Onshore Wind Turbine,WT,Electric Utility,1,4.5,4.5,4.5,9,2012,3,GE,1.5 S,22,2,253
49893,Invenergy Services LLC,57188,Vantage Wind Energy LLC,WA,Kittitas,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,90,90,90,10,2010,60,GE,1.5 SLE,17.4,2,263
56545,Pattern Operators LP,57189,Lost Creek Wind Energy Facility,MO,DeKalb,LCW,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,150,150,150,5,2010,100,GE,1.5 XLE,15.6,2,262.4
56545,Pattern Operators LP,57192,Spring Valley Wind Project,NV,White Pine,WTG,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,150,150,150,8,2012,66,Siemens,SWT-2.3-101,16.7,2,262.4
56561,Day County Wind LLC,57194,Day County Wind LLC,SD,Day,GE15,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,99,99,99,4,2010,66,GE,1.5 XLE,16.8,3,262.5
15500,Puget Sound Energy Inc,57195,Lower Snake River Wind Energy Project,WA,Garfield,LSR 1,OP,Onshore Wind Turbine,WT,Electric Utility,1,342.7,342.7,342.7,2,2012,149,Siemens,SWT-2.3-101,15.6,2,262.4
20856,Wisconsin Power & Light Co,57198,Bent Tree Wind Farm Phase 1,MN,Freeborn,1,OP,Onshore Wind Turbine,WT,Electric Utility,1,201.3,201.3,201.3,2,2011,122,Vestas,V82-1.65,16.3,2,262
20847,Wisconsin Electric Power Co,57199,Glacier Hills,WI,Columbia,1,OP,Onshore Wind Turbine,WT,Electric Utility,1,162,162,162,12,2011,90,Vestas,V90-1.8,19,2,262.5
56555,FPL Energy Montezuma Wind,57201,FPL Energy Montezuma Winds LLC,CA,Solano,S2.3,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,36.8,36.8,36.8,11,2010,16,Siemens,SWT-2.3-108,19,2,262.4
55963,AE Power Services LLC,57210,Cedar Creek II,CO,Weld,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,248.3,248.3,248.3,3,2011,122,GE,1.5 SLE,19,2,262.4
55963,AE Power Services LLC,57211,Goshen Phase II,ID,Bonneville,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,124.5,124.5,124.5,9,2010,83,GE,1.5-82.5,19,2,262.4
56215,"RWE Renewables Americas, LLC",57212,Papalote Creek II LLC,TX,San Patricio,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,200.1,200.1,200.1,12,2010,87,Siemens,SWT-2.3-101,16.8,2,262.4
20214,Waverly Municipal Elec Utility,57214,Waverly Community Wind Project,IA,Bremer,CAN1,OP,Onshore Wind Turbine,WT,Electric Utility,1,0.9,0.9,0.9,3,2009,1,EWT,DW54-900,12.5,2,234
20214,Waverly Municipal Elec Utility,57214,Waverly Community Wind Project,IA,Bremer,CAN2,OP,Onshore Wind Turbine,WT,Electric Utility,1,0.9,0.9,0.9,9,2012,1,EWT,DW54-900,12.5,2,234
20214,Waverly Municipal Elec Utility,57214,Waverly Community Wind Project,IA,Bremer,SK4,OP,Onshore Wind Turbine,WT,Electric Utility,1,0.9,0.9,0.9,12,2001,1,NEG-Micon,NM52/900,12.5,2,234
56603,Roth Rock Wind Farm LLC,57239,Roth Rock Wind Farm LLC,MD,Garrett,SRRW1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,40,40,40,8,2011,16,Nordex,N90/2500,19,2,262
56603,Roth Rock Wind Farm LLC,57240,"Roth Rock North Wind Farm, LLC",MD,Garrett,SRRNW,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,10,10,10,8,2011,4,Nordex,N90/2500,19,2,262
65411,Duke Energy Renewables Services,57244,Kit Carson Windpower,CO,Kit Carson,KCW,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,51,51,51,11,2010,34,GE,1.5 SLE,16.8,2,272
6258,Federated Rural Electric Assn,57248,Welcome Wind Turbine,MN,Martin,WIND1,OP,Onshore Wind Turbine,WT,Electric Utility,1,2.1,2.1,2.1,5,2008,1,Suzlon,S88-2100,19,2,259
9425,Iowa Lakes Electric Coop,57251,Lakota Wind Wind Farm,IA,Kossuth,LAK1,OP,Onshore Wind Turbine,WT,Electric Utility,1,10.5,10.5,10.5,3,2009,7,GE,1.5 SLE,22,2,262
9425,Iowa Lakes Electric Coop,57252,Iowa Lakes Superior Wind Farm,IA,Dickinson,SUP1,OP,Onshore Wind Turbine,WT,Electric Utility,1,10.5,10.5,10.5,4,2009,7,GE,1.5 SLE,22,2,262
56619,Air Force Civil Engineer Center,57253,MA Military Reservation Wind Project,MA,Barnstable,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.5,1.5,1.5,12,2009,1,Fuhrlander,FL 1500-77,14.5,2,262
56619,Air Force Civil Engineer Center,57253,MA Military Reservation Wind Project,MA,Barnstable,2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.5,1.5,1.5,11,2011,1,GE,1.5 SLE,13.7,2,262
56619,Air Force Civil Engineer Center,57253,MA Military Reservation Wind Project,MA,Barnstable,3,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.5,1.5,1.5,11,2011,1,GE,1.5 SLE,13.7,2,262
56617,Iowa Lakes Community College,57257,Iowa Lakes Community College Wind Farm,IA,Emmet,VMN82,OP,Onshore Wind Turbine,WT,Commercial Non-CHP,4,1.7,1,1,2,2005,1,Vestas,V82-1.65,18,2,229.6
64634,"Cedro Hill Wind, LLC",57260,Cedro Hill Wind LLC,TX,Webb,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,150,150,150,12,2010,150,GE,1.5 XLE,17,3,262.4
64634,"Cedro Hill Wind, LLC",57260,Cedro Hill Wind LLC,TX,Webb,2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,150,150,150,12,2010,150,GE,1.5 XLE,17,3,262.4
64663,Taloga Wind LLC,57261,Taloga Wind LLC,OK,Dewey,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,130,130,130,7,2011,54,Mitsubishi,MWT-95/2.4,19,2,262.4
64649,Laredo Ridge Wind LLC,57262,Laredo Ridge Wind LLC,NE,Boone,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,79.9,79.9,79.9,2,2011,54,GE,1.5 XLE,17,3,262.4
65609,Everpoint Services Inc,57263,Little Pringle I Wind Farm,TX,Hutchinson,LP1,OS,Onshore Wind Turbine,WT,IPP Non-CHP,2,10,10,10,10,2010,5,DeWind,D8.2,19.7,2,262.5
65609,Everpoint Services Inc,57264,Little Pringle II Wind Farm,TX,Hutchinson,LP2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,10,10,10,10,2010,5,DeWind,D8.2,19.7,2,262.5
57170,"EDF Renewable Asset Holdings, Inc.",57268,Chestnut Flats Wind Farm,PA,Blair,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,38,38,38,12,2011,19,Gamesa,G90-2.0,19,2,328.1
56642,"Grant County Wind, LLC",57274,Grant County Wind LLC,MN,Grant,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,21,20,20,8,2010,10,Suzlon,S88-2100,15.6,3,262.4
64636,"Crofton Bluffs Wind, LLC",57278,Crofton Bluffs Wind LLC,NE,Knox,CWET1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,40,40,40,11,2012,22,Vestas,V90-3.0,20,1,262.4
64618,Alta Wind Energy Center I,57282,Alta Wind Energy Center I,CA,Kern,AW01,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,150,150,150,1,2011,100,GE,1.5 SLE,22.4,2,262
56625,Flat Water Wind Farm LLC,57283,Flat Water Wind Farm LLC,NE,Richardson,WTG1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,60,60,60,12,2010,40,GE,1.5 XLE,25.7,1,262.4
59050,Algonquin Power Co,57284,Minonk Wind Farm,IL,Woodford,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,200,192.3,192.3,11,2012,100,Gamesa,G90-2.0,18.3,2,328.1
